USD_RUB;EUR_RUB;GBP_RUB
28.6299991607666;34.484001746653;51.9001726139842
28.6200008392333;34.2171959756571;51.5594595326765
28.8700008392333;34.0836639960669;51.067898869498
28.9099998474121;34.5588324142425;51.4477448300009
28.9699993133545;34.2584239844318;51.2634091854445
28.9200000762939;34.2811044101912;51.615437601184
28.9099998474121;34.4272272405231;51.7139437788098
28.8500003814697;34.2026089838171;51.14672719146
28.8899993896484;34.636175586547;51.3575331664466
28.9500007629394;34.7505168914793;51.5793958902357
29;34.6264002205985;51.3878779341051
29;35.1168162863461;52.0928722104688
29;35.0907045561524;51.6880067527143
28.9099998474121;34.9146175627877;51.8816275373604
28.9300003051757;34.3926343683251;51.7972501398156
28.9800004959106;34.2940430857432;51.4502031653089
29.0300006866455;34.3745917870744;50.925925586987
28.9699993133545;34.6079669323333;51.5178877750829
29.0900001525878;34.3024410953288;51.1547651140432
29.0699996948242;34.5528211545409;51.1404621594532
29.0699996948242;34.860508868837;51.3469960497976
29;34.6285711212821;51.2190836641517
29;34.7874082029447;51.6448657103521
28.9699993133545;34.6590475453333;51.4655011155697
28.9799995422363;34.8452577950765;51.8450876273902
29.0128002166748;34.8125740156345;51.9821513024078
28.9899997711182;35.1083046655024;52.5860912139919
28.9699993133545;35.1372185222248;52.6557680749401
28.9899997711182;35.6248481528721;53.2985567870852
29.0100002288818;35.4568363275215;53.1910957787489
29.0300006866455;35.3648699662439;53.1273499788509
29.0100002288818;35.5047400378024;53.3688607257206
29.0499992370606;35.4838694029048;53.2677875432188
29.0699996948242;35.514381802674;53.4584207080179
29.0799999237061;35.6467731079154;53.4019891503856
29.0400009155273;35.7714788937836;53.4688441634795
29.0499992370606;35.5938628652536;53.4002903098392
29.0200004577637;34.9727844296693;53.0876369619016
29.0499992370606;35.1282977145828;53.4362373550684
29.0100002288818;34.8676567785471;52.7521291661612
29.0200004577637;35.0039211978681;52.6478128011809
29.0200004577637;35.2936890716408;53.1922708380793
29.0100002288818;34.8322048217459;52.9485844402733
29.0300006866455;34.9105863190322;53.215686726812
29.0200004577637;35.2449655489566;53.3760035756643
29.0200004577637;35.1655795574188;53.1602860689162
29.0100002288818;35.1657679781214;52.8559721968439
29.0177993774414;35.0616362655782;52.7109500001221
29.0300006866455;35.3168905481595;52.9051313843101
29.0200004577637;35.4009297612877;52.9746908564663
